-0.975,-0.975,2075000.0
-0.925,-0.975,2075000.0
-0.875,-0.975,2075000.0
-0.825,-0.975,2075000.0
-0.775,-0.975,2075000.0
-0.725,-0.975,2075000.0
-0.675,-0.975,2075000.0
-0.625,-0.975,2075000.0
-0.575,-0.975,2075000.0
-0.525,-0.975,2075000.0
-0.475,-0.975,2075000.0
-0.425,-0.975,2075000.0
-0.375,-0.975,2075000.0
-0.325,-0.975,2075000.0
-0.275,-0.975,2075000.0
-0.225,-0.975,2075000.0
-0.175,-0.975,2075000.0
-0.125,-0.975,2075000.0
-0.075,-0.975,2075000.0
-0.025,-0.975,2075000.0
0.025,-0.975,2075000.0
0.075,-0.975,2075000.0
0.125,-0.975,2075000.0
0.175,-0.975,2075000.0
0.225,-0.975,2075000.0
0.275,-0.975,2075000.0
0.325,-0.975,2075000.0
0.375,-0.975,2075000.0
0.425,-0.975,2075000.0
0.475,-0.975,2075000.0
0.525,-0.975,2075000.0
0.575,-0.975,2075000.0
0.625,-0.975,2075000.0
0.675,-0.975,2075000.0
0.725,-0.975,2075000.0
0.775,-0.975,2075000.0
0.825,-0.975,2075000.0
0.875,-0.975,2075000.0
0.925,-0.975,2075000.0
0.975,-0.975,2075000.0
-0.975,-0.925,2150000.0
-0.925,-0.925,2150000.0
-0.875,-0.925,2150000.0
-0.825,-0.925,2150000.0
-0.775,-0.925,2150000.0
-0.725,-0.925,2150000.0
-0.675,-0.925,2150000.0
-0.625,-0.925,2150000.0
-0.575,-0.925,2150000.0
-0.525,-0.925,2150000.0
-0.475,-0.925,2150000.0
-0.425,-0.925,2150000.0
-0.375,-0.925,2150000.0
-0.325,-0.925,2150000.0
-0.275,-0.925,2150000.0
-0.225,-0.925,2150000.0
-0.175,-0.925,2150000.0
-0.125,-0.925,2150000.0
-0.075,-0.925,2150000.0
-0.025,-0.925,2150000.0
0.025,-0.925,2150000.0
0.075,-0.925,2150000.0
0.125,-0.925,2150000.0
0.175,-0.925,2150000.0
0.225,-0.925,2150000.0
0.275,-0.925,2150000.0
0.325,-0.925,2150000.0
0.375,-0.925,2150000.0
0.425,-0.925,2150000.0
0.475,-0.925,2150000.0
0.525,-0.925,2150000.0
0.575,-0.925,2150000.0
0.625,-0.925,2150000.0
0.675,-0.925,2150000.0
0.725,-0.925,2150000.0
0.775,-0.925,2150000.0
0.825,-0.925,2150000.0
0.875,-0.925,2150000.0
0.925,-0.925,2150000.0
0.975,-0.925,2150000.0
-0.975,-0.875,2225000.0
-0.925,-0.875,2225000.0
-0.875,-0.875,2225000.0
-0.825,-0.875,2225000.0
-0.775,-0.875,2225000.0
-0.725,-0.875,2225000.0
-0.675,-0.875,2225000.0
-0.625,-0.875,2225000.0
-0.575,-0.875,2225000.0
-0.525,-0.875,2225000.0
-0.475,-0.875,2225000.0
-0.425,-0.875,2225000.0
-0.375,-0.875,2225000.0
-0.325,-0.875,2225000.0
-0.275,-0.875,2225000.0
-0.225,-0.875,2225000.0
-0.175,-0.875,2225000.0
-0.125,-0.875,2225000.0
-0.075,-0.875,2225000.0
-0.025,-0.875,2225000.0
0.025,-0.875,2225000.0
0.075,-0.875,2225000.0
0.125,-0.875,2225000.0
0.175,-0.875,2225000.0
0.225,-0.875,2225000.0
0.275,-0.875,2225000.0
0.325,-0.875,2225000.0
0.375,-0.875,2225000.0
0.425,-0.875,2225000.0
0.475,-0.875,2225000.0
0.525,-0.875,2225000.0
0.575,-0.875,2225000.0
0.625,-0.875,2225000.0
0.675,-0.875,2225000.0
0.725,-0.875,2225000.0
0.775,-0.875,2225000.0
0.825,-0.875,2225000.0
0.875,-0.875,2225000.0
0.925,-0.875,2225000.0
0.975,-0.875,2225000.0
-0.975,-0.825,2300000.0
-0.925,-0.825,2300000.0
-0.875,-0.825,2300000.0
-0.825,-0.825,2300000.0
-0.775,-0.825,2300000.0
-0.725,-0.825,2300000.0
-0.675,-0.825,2300000.0
-0.625,-0.825,2300000.0
-0.575,-0.825,2300000.0
-0.525,-0.825,2300000.0
-0.475,-0.825,2300000.0
-0.425,-0.825,2300000.0
-0.375,-0.825,2300000.0
-0.325,-0.825,2300000.0
-0.275,-0.825,2300000.0
-0.225,-0.825,2300000.0
-0.175,-0.825,2300000.0
-0.125,-0.825,2300000.0
-0.075,-0.825,2300000.0
-0.025,-0.825,2300000.0
0.025,-0.825,2300000.0
0.075,-0.825,2300000.0
0.125,-0.825,2300000.0
0.175,-0.825,2300000.0
0.225,-0.825,2300000.0
0.275,-0.825,2300000.0
0.325,-0.825,2300000.0
0.375,-0.825,2300000.0
0.425,-0.825,2300000.0
0.475,-0.825,2300000.0
0.525,-0.825,2300000.0
0.575,-0.825,2300000.0
0.625,-0.825,2300000.0
0.675,-0.825,2300000.0
0.725,-0.825,2300000.0
0.775,-0.825,2300000.0
0.825,-0.825,2300000.0
0.875,-0.825,2300000.0
0.925,-0.825,2300000.0
0.975,-0.825,2300000.0
-0.975,-0.775,2375000.0
-0.925,-0.775,2375000.0
-0.875,-0.775,2375000.0
-0.825,-0.775,2375000.0
-0.775,-0.775,2375000.0
-0.725,-0.775,2375000.0
-0.675,-0.775,2375000.0
-0.625,-0.775,2375000.0
-0.575,-0.775,2375000.0
-0.525,-0.775,2375000.0
-0.475,-0.775,2375000.0
-0.425,-0.775,2375000.0
-0.375,-0.775,2375000.0
-0.325,-0.775,2375000.0
-0.275,-0.775,2375000.0
-0.225,-0.775,2375000.0
-0.175,-0.775,2375000.0
-0.125,-0.775,2375000.0
-0.075,-0.775,2375000.0
-0.025,-0.775,2375000.0
0.025,-0.775,2375000.0
0.075,-0.775,2375000.0
0.125,-0.775,2375000.0
0.175,-0.775,2375000.0
0.225,-0.775,2375000.0
0.275,-0.775,2375000.0
0.325,-0.775,2375000.0
0.375,-0.775,2375000.0
0.425,-0.775,2375000.0
0.475,-0.775,2375000.0
0.525,-0.775,2375000.0
0.575,-0.775,2375000.0
0.625,-0.775,2375000.0
0.675,-0.775,2375000.0
0.725,-0.775,2375000.0
0.775,-0.775,2375000.0
0.825,-0.775,2375000.0
0.875,-0.775,2375000.0
0.925,-0.775,2375000.0
0.975,-0.775,2375000.0
-0.975,-0.725,2450000.0
-0.925,-0.725,2450000.0
-0.875,-0.725,2450000.0
-0.825,-0.725,2450000.0
-0.775,-0.725,2450000.0
-0.725,-0.725,2450000.0
-0.675,-0.725,2450000.0
-0.625,-0.725,2450000.0
-0.575,-0.725,2450000.0
-0.525,-0.725,2450000.0
-0.475,-0.725,2450000.0
-0.425,-0.725,2450000.0
-0.375,-0.725,2450000.0
-0.325,-0.725,2450000.0
-0.275,-0.725,2450000.0
-0.225,-0.725,2450000.0
-0.175,-0.725,2450000.0
-0.125,-0.725,2450000.0
-0.075,-0.725,2450000.0
-0.025,-0.725,2450000.0
0.025,-0.725,2450000.0
0.075,-0.725,2450000.0
0.125,-0.725,2450000.0
0.175,-0.725,2450000.0
0.225,-0.725,2450000.0
0.275,-0.725,2450000.0
0.325,-0.725,2450000.0
0.375,-0.725,2450000.0
0.425,-0.725,2450000.0
0.475,-0.725,2450000.0
0.525,-0.725,2450000.0
0.575,-0.725,2450000.0
0.625,-0.725,2450000.0
0.675,-0.725,2450000.0
0.725,-0.725,2450000.0
0.775,-0.725,2450000.0
0.825,-0.725,2450000.0
0.875,-0.725,2450000.0
0.925,-0.725,2450000.0
0.975,-0.725,2450000.0
-0.975,-0.675,2525000.0
-0.925,-0.675,2525000.0
-0.875,-0.675,2525000.0
-0.825,-0.675,2525000.0
-0.775,-0.675,2525000.0
-0.725,-0.675,2525000.0
-0.675,-0.675,2525000.0
-0.625,-0.675,2525000.0
-0.575,-0.675,2525000.0
-0.525,-0.675,2525000.0
-0.475,-0.675,2525000.0
-0.425,-0.675,2525000.0
-0.375,-0.675,2525000.0
-0.325,-0.675,2525000.0
-0.275,-0.675,2525000.0
-0.225,-0.675,2525000.0
-0.175,-0.675,2525000.0
-0.125,-0.675,2525000.0
-0.075,-0.675,2525000.0
-0.025,-0.675,2525000.0
0.025,-0.675,2525000.0
0.075,-0.675,2525000.0
0.125,-0.675,2525000.0
0.175,-0.675,2525000.0
0.225,-0.675,2525000.0
0.275,-0.675,2525000.0
0.325,-0.675,2525000.0
0.375,-0.675,2525000.0
0.425,-0.675,2525000.0
0.475,-0.675,2525000.0
0.525,-0.675,2525000.0
0.575,-0.675,2525000.0
0.625,-0.675,2525000.0
0.675,-0.675,2525000.0
0.725,-0.675,2525000.0
0.775,-0.675,2525000.0
0.825,-0.675,2525000.0
0.875,-0.675,2525000.0
0.925,-0.675,2525000.0
0.975,-0.675,2525000.0
-0.975,-0.625,2600000.0
-0.925,-0.625,2600000.0
-0.875,-0.625,2600000.0
-0.825,-0.625,2600000.0
-0.775,-0.625,2600000.0
-0.725,-0.625,2600000.0
-0.675,-0.625,2600000.0
-0.625,-0.625,2600000.0
-0.575,-0.625,2600000.0
-0.525,-0.625,2600000.0
-0.475,-0.625,2600000.0
-0.425,-0.625,2600000.0
-0.375,-0.625,2600000.0
-0.325,-0.625,2600000.0
-0.275,-0.625,2600000.0
-0.225,-0.625,2600000.0
-0.175,-0.625,2600000.0
-0.125,-0.625,2600000.0
-0.075,-0.625,2600000.0
-0.025,-0.625,2600000.0
0.025,-0.625,2600000.0
0.075,-0.625,2600000.0
0.125,-0.625,2600000.0
0.175,-0.625,2600000.0
0.225,-0.625,2600000.0
0.275,-0.625,2600000.0
0.325,-0.625,2600000.0
0.375,-0.625,2600000.0
0.425,-0.625,2600000.0
0.475,-0.625,2600000.0
0.525,-0.625,2600000.0
0.575,-0.625,2600000.0
0.625,-0.625,2600000.0
0.675,-0.625,2600000.0
0.725,-0.625,2600000.0
0.775,-0.625,2600000.0
0.825,-0.625,2600000.0
0.875,-0.625,2600000.0
0.925,-0.625,2600000.0
0.975,-0.625,2600000.0
-0.975,-0.575,2675000.0
-0.925,-0.575,2675000.0
-0.875,-0.575,2675000.0
-0.825,-0.575,2675000.0
-0.775,-0.575,2675000.0
-0.725,-0.575,2675000.0
-0.675,-0.575,2675000.0
-0.625,-0.575,2675000.0
-0.575,-0.575,2675000.0
-0.525,-0.575,2675000.0
-0.475,-0.575,2675000.0
-0.425,-0.575,2675000.0
-0.375,-0.575,2675000.0
-0.325,-0.575,2675000.0
-0.275,-0.575,2675000.0
-0.225,-0.575,2675000.0
-0.175,-0.575,2675000.0
-0.125,-0.575,2675000.0
-0.075,-0.575,2675000.0
-0.025,-0.575,2675000.0
0.025,-0.575,2675000.0
0.075,-0.575,2675000.0
0.125,-0.575,2675000.0
0.175,-0.575,2675000.0
0.225,-0.575,2675000.0
0.275,-0.575,2675000.0
0.325,-0.575,2675000.0
0.375,-0.575,2675000.0
0.425,-0.575,2675000.0
0.475,-0.575,2675000.0
0.525,-0.575,2675000.0
0.575,-0.575,2675000.0
0.625,-0.575,2675000.0
0.675,-0.575,2675000.0
0.725,-0.575,2675000.0
0.775,-0.575,2675000.0
0.825,-0.575,2675000.0
0.875,-0.575,2675000.0
0.925,-0.575,2675000.0
0.975,-0.575,2675000.0
-0.975,-0.525,2750000.0
-0.925,-0.525,2750000.0
-0.875,-0.525,2750000.0
-0.825,-0.525,2750000.0
-0.775,-0.525,2750000.0
-0.725,-0.525,2750000.0
-0.675,-0.525,2750000.0
-0.625,-0.525,2750000.0
-0.575,-0.525,2750000.0
-0.525,-0.525,2750000.0
-0.475,-0.525,2750000.0
-0.425,-0.525,2750000.0
-0.375,-0.525,2750000.0
-0.325,-0.525,2750000.0
-0.275,-0.525,2750000.0
-0.225,-0.525,2750000.0
-0.175,-0.525,2750000.0
-0.125,-0.525,2750000.0
-0.075,-0.525,2750000.0
-0.025,-0.525,2750000.0
0.025,-0.525,2750000.0
0.075,-0.525,2750000.0
0.125,-0.525,2750000.0
0.175,-0.525,2750000.0
0.225,-0.525,2750000.0
0.275,-0.525,2750000.0
0.325,-0.525,2750000.0
0.375,-0.525,2750000.0
0.425,-0.525,2750000.0
0.475,-0.525,2750000.0
0.525,-0.525,2750000.0
0.575,-0.525,2750000.0
0.625,-0.525,2750000.0
0.675,-0.525,2750000.0
0.725,-0.525,2750000.0
0.775,-0.525,2750000.0
0.825,-0.525,2750000.0
0.875,-0.525,2750000.0
0.925,-0.525,2750000.0
0.975,-0.525,2750000.0
-0.975,-0.475,2825000.0
-0.925,-0.475,2825000.0
-0.875,-0.475,2825000.0
-0.825,-0.475,2825000.0
-0.775,-0.475,2825000.0
-0.725,-0.475,2825000.0
-0.675,-0.475,2825000.0
-0.625,-0.475,2825000.0
-0.575,-0.475,2825000.0
-0.525,-0.475,2825000.0
-0.475,-0.475,2825000.0
-0.425,-0.475,2825000.0
-0.375,-0.475,2825000.0
-0.325,-0.475,2825000.0
-0.275,-0.475,2825000.0
-0.225,-0.475,2825000.0
-0.175,-0.475,2825000.0
-0.125,-0.475,2825000.0
-0.075,-0.475,2825000.0
-0.025,-0.475,2825000.0
0.025,-0.475,2825000.0
0.075,-0.475,2825000.0
0.125,-0.475,2825000.0
0.175,-0.475,2825000.0
0.225,-0.475,2825000.0
0.275,-0.475,2825000.0
0.325,-0.475,2825000.0
0.375,-0.475,2825000.0
0.425,-0.475,2825000.0
0.475,-0.475,2825000.0
0.525,-0.475,2825000.0
0.575,-0.475,2825000.0
0.625,-0.475,2825000.0
0.675,-0.475,2825000.0
0.725,-0.475,2825000.0
0.775,-0.475,2825000.0
0.825,-0.475,2825000.0
0.875,-0.475,2825000.0
0.925,-0.475,2825000.0
0.975,-0.475,2825000.0
-0.975,-0.425,2900000.0
-0.925,-0.425,2900000.0
-0.875,-0.425,2900000.0
-0.825,-0.425,2900000.0
-0.775,-0.425,2900000.0
-0.725,-0.425,2900000.0
-0.675,-0.425,2900000.0
-0.625,-0.425,2900000.0
-0.575,-0.425,2900000.0
-0.525,-0.425,2900000.0
-0.475,-0.425,2900000.0
-0.425,-0.425,2900000.0
-0.375,-0.425,2900000.0
-0.325,-0.425,2900000.0
-0.275,-0.425,2900000.0
-0.225,-0.425,2900000.0
-0.175,-0.425,2900000.0
-0.125,-0.425,2900000.0
-0.075,-0.425,2900000.0
-0.025,-0.425,2900000.0
0.025,-0.425,2900000.0
0.075,-0.425,2900000.0
0.125,-0.425,2900000.0
0.175,-0.425,2900000.0
0.225,-0.425,2900000.0
0.275,-0.425,2900000.0
0.325,-0.425,2900000.0
0.375,-0.425,2900000.0
0.425,-0.425,2900000.0
0.475,-0.425,2900000.0
0.525,-0.425,2900000.0
0.575,-0.425,2900000.0
0.625,-0.425,2900000.0
0.675,-0.425,2900000.0
0.725,-0.425,2900000.0
0.775,-0.425,2900000.0
0.825,-0.425,2900000.0
0.875,-0.425,2900000.0
0.925,-0.425,2900000.0
0.975,-0.425,2900000.0
-0.975,-0.375,2975000.0
-0.925,-0.375,2975000.0
-0.875,-0.375,2975000.0
-0.825,-0.375,2975000.0
-0.775,-0.375,2975000.0
-0.725,-0.375,2975000.0
-0.675,-0.375,2975000.0
-0.625,-0.375,2975000.0
-0.575,-0.375,2975000.0
-0.525,-0.375,2975000.0
-0.475,-0.375,2975000.0
-0.425,-0.375,2975000.0
-0.375,-0.375,2975000.0
-0.325,-0.375,2975000.0
-0.275,-0.375,2975000.0
-0.225,-0.375,2975000.0
-0.175,-0.375,2975000.0
-0.125,-0.375,2975000.0
-0.075,-0.375,2975000.0
-0.025,-0.375,2975000.0
0.025,-0.375,2975000.0
0.075,-0.375,2975000.0
0.125,-0.375,2975000.0
0.175,-0.375,2975000.0
0.225,-0.375,2975000.0
0.275,-0.375,2975000.0
0.325,-0.375,2975000.0
0.375,-0.375,2975000.0
0.425,-0.375,2975000.0
0.475,-0.375,2975000.0
0.525,-0.375,2975000.0
0.575,-0.375,2975000.0
0.625,-0.375,2975000.0
0.675,-0.375,2975000.0
0.725,-0.375,2975000.0
0.775,-0.375,2975000.0
0.825,-0.375,2975000.0
0.875,-0.375,2975000.0
0.925,-0.375,2975000.0
0.975,-0.375,2975000.0
-0.975,-0.325,3050000.0
-0.925,-0.325,3050000.0
-0.875,-0.325,3050000.0
-0.825,-0.325,3050000.0
-0.775,-0.325,3050000.0
-0.725,-0.325,3050000.0
-0.675,-0.325,3050000.0
-0.625,-0.325,3050000.0
-0.575,-0.325,3050000.0
-0.525,-0.325,3050000.0
-0.475,-0.325,3050000.0
-0.425,-0.325,3050000.0
-0.375,-0.325,3050000.0
-0.325,-0.325,3050000.0
-0.275,-0.325,3050000.0
-0.225,-0.325,3050000.0
-0.175,-0.325,3050000.0
-0.125,-0.325,3050000.0
-0.075,-0.325,3050000.0
-0.025,-0.325,3050000.0
0.025,-0.325,3050000.0
0.075,-0.325,3050000.0
0.125,-0.325,3050000.0
0.175,-0.325,3050000.0
0.225,-0.325,3050000.0
0.275,-0.325,3050000.0
0.325,-0.325,3050000.0
0.375,-0.325,3050000.0
0.425,-0.325,3050000.0
0.475,-0.325,3050000.0
0.525,-0.325,3050000.0
0.575,-0.325,3050000.0
0.625,-0.325,3050000.0
0.675,-0.325,3050000.0
0.725,-0.325,3050000.0
0.775,-0.325,3050000.0
0.825,-0.325,3050000.0
0.875,-0.325,3050000.0
0.925,-0.325,3050000.0
0.975,-0.325,3050000.0
-0.975,-0.275,3125000.0
-0.925,-0.275,3125000.0
-0.875,-0.275,3125000.0
-0.825,-0.275,3125000.0
-0.775,-0.275,3125000.0
-0.725,-0.275,3125000.0
-0.675,-0.275,3125000.0
-0.625,-0.275,3125000.0
-0.575,-0.275,3125000.0
-0.525,-0.275,3125000.0
-0.475,-0.275,3125000.0
-0.425,-0.275,3125000.0
-0.375,-0.275,3125000.0
-0.325,-0.275,3125000.0
-0.275,-0.275,3125000.0
-0.225,-0.275,3125000.0
-0.175,-0.275,3125000.0
-0.125,-0.275,3125000.0
-0.075,-0.275,3125000.0
-0.025,-0.275,3125000.0
0.025,-0.275,3125000.0
0.075,-0.275,3125000.0
0.125,-0.275,3125000.0
0.175,-0.275,3125000.0
0.225,-0.275,3125000.0
0.275,-0.275,3125000.0
0.325,-0.275,3125000.0
0.375,-0.275,3125000.0
0.425,-0.275,3125000.0
0.475,-0.275,3125000.0
0.525,-0.275,3125000.0
0.575,-0.275,3125000.0
0.625,-0.275,3125000.0
0.675,-0.275,3125000.0
0.725,-0.275,3125000.0
0.775,-0.275,3125000.0
0.825,-0.275,3125000.0
0.875,-0.275,3125000.0
0.925,-0.275,3125000.0
0.975,-0.275,3125000.0
-0.975,-0.225,3200000.0
-0.925,-0.225,3200000.0
-0.875,-0.225,3200000.0
-0.825,-0.225,3200000.0
-0.775,-0.225,3200000.0
-0.725,-0.225,3200000.0
-0.675,-0.225,3200000.0
-0.625,-0.225,3200000.0
-0.575,-0.225,3200000.0
-0.525,-0.225,3200000.0
-0.475,-0.225,3200000.0
-0.425,-0.225,3200000.0
-0.375,-0.225,3200000.0
-0.325,-0.225,3200000.0
-0.275,-0.225,3200000.0
-0.225,-0.225,3200000.0
-0.175,-0.225,3200000.0
-0.125,-0.225,3200000.0
-0.075,-0.225,3200000.0
-0.025,-0.225,3200000.0
0.025,-0.225,3200000.0
0.075,-0.225,3200000.0
0.125,-0.225,3200000.0
0.175,-0.225,3200000.0
0.225,-0.225,3200000.0
0.275,-0.225,3200000.0
0.325,-0.225,3200000.0
0.375,-0.225,3200000.0
0.425,-0.225,3200000.0
0.475,-0.225,3200000.0
0.525,-0.225,3200000.0
0.575,-0.225,3200000.0
0.625,-0.225,3200000.0
0.675,-0.225,3200000.0
0.725,-0.225,3200000.0
0.775,-0.225,3200000.0
0.825,-0.225,3200000.0
0.875,-0.225,3200000.0
0.925,-0.225,3200000.0
0.975,-0.225,3200000.0
-0.975,-0.175,3275000.0
-0.925,-0.175,3275000.0
-0.875,-0.175,3275000.0
-0.825,-0.175,3275000.0
-0.775,-0.175,3275000.0
-0.725,-0.175,3275000.0
-0.675,-0.175,3275000.0
-0.625,-0.175,3275000.0
-0.575,-0.175,3275000.0
-0.525,-0.175,3275000.0
-0.475,-0.175,3275000.0
-0.425,-0.175,3275000.0
-0.375,-0.175,3275000.0
-0.325,-0.175,3275000.0
-0.275,-0.175,3275000.0
-0.225,-0.175,3275000.0
-0.175,-0.175,3275000.0
-0.125,-0.175,3275000.0
-0.075,-0.175,3275000.0
-0.025,-0.175,3275000.0
0.025,-0.175,3275000.0
0.075,-0.175,3275000.0
0.125,-0.175,3275000.0
0.175,-0.175,3275000.0
0.225,-0.175,3275000.0
0.275,-0.175,3275000.0
0.325,-0.175,3275000.0
0.375,-0.175,3275000.0
0.425,-0.175,3275000.0
0.475,-0.175,3275000.0
0.525,-0.175,3275000.0
0.575,-0.175,3275000.0
0.625,-0.175,3275000.0
0.675,-0.175,3275000.0
0.725,-0.175,3275000.0
0.775,-0.175,3275000.0
0.825,-0.175,3275000.0
0.875,-0.175,3275000.0
0.925,-0.175,3275000.0
0.975,-0.175,3275000.0
-0.975,-0.125,3350000.0
-0.925,-0.125,3350000.0
-0.875,-0.125,3350000.0
-0.825,-0.125,3350000.0
-0.775,-0.125,3350000.0
-0.725,-0.125,3350000.0
-0.675,-0.125,3350000.0
-0.625,-0.125,3350000.0
-0.575,-0.125,3350000.0
-0.525,-0.125,3350000.0
-0.475,-0.125,3350000.0
-0.425,-0.125,3350000.0
-0.375,-0.125,3350000.0
-0.325,-0.125,3350000.0
-0.275,-0.125,3350000.0
-0.225,-0.125,3350000.0
-0.175,-0.125,3350000.0
-0.125,-0.125,3350000.0
-0.075,-0.125,3350000.0
-0.025,-0.125,3350000.0
0.025,-0.125,3350000.0
0.075,-0.125,3350000.0
0.125,-0.125,3350000.0
0.175,-0.125,3350000.0
0.225,-0.125,3350000.0
0.275,-0.125,3350000.0
0.325,-0.125,3350000.0
0.375,-0.125,3350000.0
0.425,-0.125,3350000.0
0.475,-0.125,3350000.0
0.525,-0.125,3350000.0
0.575,-0.125,3350000.0
0.625,-0.125,3350000.0
0.675,-0.125,3350000.0
0.725,-0.125,3350000.0
0.775,-0.125,3350000.0
0.825,-0.125,3350000.0
0.875,-0.125,3350000.0
0.925,-0.125,3350000.0
0.975,-0.125,3350000.0
-0.975,-0.075,3425000.0
-0.925,-0.075,3425000.0
-0.875,-0.075,3425000.0
-0.825,-0.075,3425000.0
-0.775,-0.075,3425000.0
-0.725,-0.075,3425000.0
-0.675,-0.075,3425000.0
-0.625,-0.075,3425000.0
-0.575,-0.075,3425000.0
-0.525,-0.075,3425000.0
-0.475,-0.075,3425000.0
-0.425,-0.075,3425000.0
-0.375,-0.075,3425000.0
-0.325,-0.075,3425000.0
-0.275,-0.075,3425000.0
-0.225,-0.075,3425000.0
-0.175,-0.075,3425000.0
-0.125,-0.075,3425000.0
-0.075,-0.075,3425000.0
-0.025,-0.075,3425000.0
0.025,-0.075,3425000.0
0.075,-0.075,3425000.0
0.125,-0.075,3425000.0
0.175,-0.075,3425000.0
0.225,-0.075,3425000.0
0.275,-0.075,3425000.0
0.325,-0.075,3425000.0
0.375,-0.075,3425000.0
0.425,-0.075,3425000.0
0.475,-0.075,3425000.0
0.525,-0.075,3425000.0
0.575,-0.075,3425000.0
0.625,-0.075,3425000.0
0.675,-0.075,3425000.0
0.725,-0.075,3425000.0
0.775,-0.075,3425000.0
0.825,-0.075,3425000.0
0.875,-0.075,3425000.0
0.925,-0.075,3425000.0
0.975,-0.075,3425000.0
-0.975,-0.025,3500000.0
-0.925,-0.025,3500000.0
-0.875,-0.025,3500000.0
-0.825,-0.025,3500000.0
-0.775,-0.025,3500000.0
-0.725,-0.025,3500000.0
-0.675,-0.025,3500000.0
-0.625,-0.025,3500000.0
-0.575,-0.025,3500000.0
-0.525,-0.025,3500000.0
-0.475,-0.025,3500000.0
-0.425,-0.025,3500000.0
-0.375,-0.025,3500000.0
-0.325,-0.025,3500000.0
-0.275,-0.025,3500000.0
-0.225,-0.025,3500000.0
-0.175,-0.025,3500000.0
-0.125,-0.025,3500000.0
-0.075,-0.025,3500000.0
-0.025,-0.025,3500000.0
0.025,-0.025,3500000.0
0.075,-0.025,3500000.0
